id	population	species	state	country	sex	longitude	latitude	read_1	read_2
W6-54758-112	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-112_1a2bb783-e1d3-4920-bdab-1a65fed41769_S67_L007_R1_001.fastq.gz	20240401/L7/W6-54758-112_1a2bb783-e1d3-4920-bdab-1a65fed41769_S67_L007_R2_001.fastq.gz
W6-54758-113	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-113_8b2a0996-a281-4c2e-99ca-40fa5b93d898_S72_L007_R1_001.fastq.gz	20240401/L7/W6-54758-113_8b2a0996-a281-4c2e-99ca-40fa5b93d898_S72_L007_R2_001.fastq.gz
W6-54758-114	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-114_4976c116-f068-4017-8aef-89fd42c262cd_S70_L007_R1_001.fastq.gz	20240401/L7/W6-54758-114_4976c116-f068-4017-8aef-89fd42c262cd_S70_L007_R2_001.fastq.gz
W6-54758-115	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-115_bd8e16ee-865a-4e06-9099-8469367c2088_S73_L007_R1_001.fastq.gz	20240401/L7/W6-54758-115_bd8e16ee-865a-4e06-9099-8469367c2088_S73_L007_R2_001.fastq.gz
W6-54758-116	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-116_e1d4bd7f-72e5-4a00-a8aa-8701bb4855cd_S66_L007_R1_001.fastq.gz	20240401/L7/W6-54758-116_e1d4bd7f-72e5-4a00-a8aa-8701bb4855cd_S66_L007_R2_001.fastq.gz
W6-54758-117	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-117_7f750912-047c-4c20-8340-5b6155a5ae42_S56_L007_R1_001.fastq.gz	20240401/L7/W6-54758-117_7f750912-047c-4c20-8340-5b6155a5ae42_S56_L007_R2_001.fastq.gz
W6-54758-118	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-118_972b4354-aff1-49f0-a668-443c5c36a400_S60_L007_R1_001.fastq.gz	20240401/L7/W6-54758-118_972b4354-aff1-49f0-a668-443c5c36a400_S60_L007_R2_001.fastq.gz
W6-54758-119	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-119_35828c02-9b9f-4b8f-8ece-e306d92fb039_S58_L007_R1_001.fastq.gz	20240401/L7/W6-54758-119_35828c02-9b9f-4b8f-8ece-e306d92fb039_S58_L007_R2_001.fastq.gz
W6-54758-120	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-120_7b2043cc-fee5-45eb-a823-c68d2bd3bf81_S64_L007_R1_001.fastq.gz	20240401/L7/W6-54758-120_7b2043cc-fee5-45eb-a823-c68d2bd3bf81_S64_L007_R2_001.fastq.gz
W6-54758-121	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-121_d5f43dfa-5c2b-4ce2-a286-26acf18fc0f6_S51_L007_R1_001.fastq.gz	20240401/L7/W6-54758-121_d5f43dfa-5c2b-4ce2-a286-26acf18fc0f6_S51_L007_R2_001.fastq.gz
W6-54758-122	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-122_3579a148-0cad-4010-a320-9ee4e04d7639_S65_L007_R1_001.fastq.gz	20240401/L7/W6-54758-122_3579a148-0cad-4010-a320-9ee4e04d7639_S65_L007_R2_001.fastq.gz
W6-54758-123	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-123_b061e2a1-4e41-49d5-85b1-0d906c2222c0_S45_L007_R1_001.fastq.gz	20240401/L7/W6-54758-123_b061e2a1-4e41-49d5-85b1-0d906c2222c0_S45_L007_R2_001.fastq.gz
W6-54758-124	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-124_a7b563b1-8b00-403d-8b07-b19f1dcd171a_S63_L007_R1_001.fastq.gz	20240401/L7/W6-54758-124_a7b563b1-8b00-403d-8b07-b19f1dcd171a_S63_L007_R2_001.fastq.gz
